[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] gate eval on 40 training-side chronics (of 1004); overlap with the held-out pool = 0 (must be 0): ids=[0, 25, 50, 76, 102, 128, 153, 178, 205, 230, 256, 282]...
[DTPO] it=1/150 step=9999 J_new=0.0482 kept mode=full gate=accept cand=4.30% leaves=16 survival=4.30% best=4.30% std=3.4%
[DTPO] it=2/150 step=19998 J_new=0.0961 kept mode=full gate=accept cand=8.85% leaves=16 survival=8.85% best=8.85% std=4.2%
[DTPO] it=3/150 step=29997 J_new=0.0773 kept mode=full gate=revert(1) cand=6.68% leaves=16 survival=8.85% best=8.85% std=4.2%
[DTPO] it=4/150 step=39996 J_new=0.1819 kept mode=full gate=accept cand=15.37% leaves=16 survival=15.37% best=15.37% std=14.8%
[DTPO] it=5/150 step=49995 J_new=0.1197 kept mode=full gate=accept cand=24.34% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=6/150 step=59994 J_new=0.1163 kept mode=full gate=revert(1) cand=15.19% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=7/150 step=69993 J_new=0.1558 kept mode=full gate=revert(2) cand=16.17% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=8/150 step=79992 J_new=0.1590 kept mode=full gate=revert(3) cand=15.84% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=9/150 step=89991 J_new=0.2205 kept mode=full gate=revert(4) cand=13.68% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=10/150 step=99990 J_new=0.0975 kept mode=full gate=revert(5) cand=11.29% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=11/150 step=109989 J_new=0.0279 kept mode=full gate=revert(6) cand=16.21% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=12/150 step=119988 J_new=0.0724 kept mode=full gate=revert(7) cand=16.13% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=13/150 step=129987 J_new=0.0883 kept mode=full gate=revert(8) cand=16.48% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=14/150 step=139986 J_new=0.1393 kept mode=full gate=revert(9) cand=13.68% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=15/150 step=149985 J_new=0.1359 kept mode=full gate=revert(10) cand=10.89% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=16/150 step=159984 J_new=0.1928 kept mode=full gate=revert(11) cand=13.68% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=17/150 step=169983 J_new=0.1094 kept mode=full gate=revert(12) cand=3.20% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=18/150 step=179982 J_new=0.1051 kept mode=full gate=revert(13) cand=0.21% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=19/150 step=189981 J_new=0.0851 kept mode=full gate=revert(14) cand=14.11% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=20/150 step=199980 J_new=0.1635 kept mode=full gate=revert(15) cand=0.14% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=21/150 step=209979 J_new=0.1107 kept mode=full gate=revert(16) cand=12.29% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=22/150 step=219978 J_new=0.1491 kept mode=full gate=revert(17) cand=6.38% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=23/150 step=229977 J_new=0.1395 kept mode=full gate=revert(18) cand=4.30% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=24/150 step=239976 J_new=0.2019 kept mode=full gate=revert(19) cand=9.45% leaves=16 survival=24.34% best=24.34% std=22.8%
[DTPO] it=25/150 step=249975 J_new=0.1713 kept mode=full gate=accept cand=24.94% leaves=16 survival=24.94% best=24.94% std=30.7%
[DTPO] it=26/150 step=259974 J_new=0.0913 kept mode=full gate=revert(1) cand=7.09% leaves=16 survival=24.94% best=24.94% std=30.7%
[DTPO] it=27/150 step=269973 J_new=0.2694 kept mode=full gate=revert(2) cand=23.92% leaves=16 survival=24.94% best=24.94% std=30.7%
[DTPO] it=28/150 step=279972 J_new=0.0901 kept mode=full gate=revert(3) cand=16.54% leaves=16 survival=24.94% best=24.94% std=30.7%
[DTPO] it=29/150 step=289971 J_new=0.0687 kept mode=full gate=revert(4) cand=1.55% leaves=16 survival=24.94% best=24.94% std=30.7%
[DTPO] it=30/150 step=299970 J_new=0.0680 kept mode=full gate=revert(5) cand=11.76% leaves=16 survival=24.94% best=24.94% std=30.7%
