Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_full/checkpoint/final_PPO_bus5_T_0_0__I__1776174124_47043_45000000.tar: {'mode': 'soft', 'n_samples': 10080, 'n_actions': 50, 'n_leaves': 16, 'max_depth': 8, 'fidelity': 0.8369047619047619, 'weighted_fidelity': 0.9472571420364244, 'curated': False, 'dagger_rounds': 0}
[DTPO] deterministic eval on 20 fixed chronics (of 20): ids=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]
[DTPO] it=1/150 step=9999 J_new=0.0072 kept mode=full leaves=16 survival=0.47% best=0.47% std=1.3%
[DTPO] it=57/150 step=569943 J_new=0.0019 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=58/150 step=579942 J_new=0.0045 kept mode=full leaves=16 survival=84.97% best=100.00% std=27.5%
[DTPO] it=59/150 step=589941 J_new=-0.0017 revert mode=full leaves=16 survival=84.97% best=100.00% std=27.5%
[DTPO] it=60/150 step=599940 J_new=0.0054 kept mode=full leaves=16 survival=10.68% best=100.00% std=10.9%
[DTPO] it=61/150 step=609939 J_new=0.0034 kept mode=full leaves=16 survival=4.75% best=100.00% std=1.4%
[DTPO] it=62/150 step=619938 J_new=0.0045 kept mode=full leaves=16 survival=1.86% best=100.00% std=2.2%
[DTPO] it=63/150 step=629937 J_new=0.0045 kept mode=full leaves=16 survival=4.17% best=100.00% std=1.6%
[DTPO] it=64/150 step=639936 J_new=0.0060 kept mode=full leaves=16 survival=4.66% best=100.00% std=0.1%
[DTPO] it=65/150 step=649935 J_new=0.0046 kept mode=full leaves=16 survival=14.50% best=100.00% std=32.7%
[DTPO] it=66/150 step=659934 J_new=0.0029 kept mode=full leaves=16 survival=4.66% best=100.00% std=0.1%
[DTPO] it=67/150 step=669933 J_new=0.0028 kept mode=full leaves=16 survival=5.74% best=100.00% std=0.2%
[DTPO] it=68/150 step=679932 J_new=0.0043 kept mode=full leaves=16 survival=4.71% best=100.00% std=0.1%
[DTPO] it=69/150 step=689931 J_new=0.0036 kept mode=full leaves=16 survival=25.14% best=100.00% std=24.9%
[DTPO] it=70/150 step=699930 J_new=-0.0103 revert mode=full leaves=16 survival=25.14% best=100.00% std=24.9%
[DTPO] it=71/150 step=709929 J_new=0.0013 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=72/150 step=719928 J_new=0.0021 kept mode=full leaves=16 survival=12.74% best=100.00% std=29.2%
[DTPO] it=73/150 step=729927 J_new=0.0026 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=74/150 step=739926 J_new=0.0017 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=75/150 step=749925 J_new=0.0014 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=76/150 step=759924 J_new=0.0014 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=77/150 step=769923 J_new=0.0068 kept mode=full leaves=16 survival=5.27% best=100.00% std=0.9%
[DTPO] it=78/150 step=779922 J_new=-0.0001 revert mode=full leaves=16 survival=5.27% best=100.00% std=0.9%
[DTPO] it=79/150 step=789921 J_new=0.0031 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=80/150 step=799920 J_new=0.0130 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=81/150 step=809919 J_new=0.0038 kept mode=full leaves=16 survival=95.19% best=100.00% std=21.0%
[DTPO] it=82/150 step=819918 J_new=0.0439 kept mode=full leaves=16 survival=42.79% best=100.00% std=38.3%
[DTPO] it=83/150 step=829917 J_new=0.0030 kept mode=full leaves=16 survival=67.64% best=100.00% std=44.1%
[DTPO] it=84/150 step=839916 J_new=-0.0040 revert mode=full leaves=16 survival=67.64% best=100.00% std=44.1%
[DTPO] it=85/150 step=849915 J_new=0.0022 kept mode=full leaves=16 survival=29.05% best=100.00% std=41.1%
[DTPO] it=86/150 step=859914 J_new=0.0029 kept mode=full leaves=16 survival=1.88% best=100.00% std=2.6%
[DTPO] it=87/150 step=869913 J_new=0.0013 kept mode=full leaves=16 survival=4.94% best=100.00% std=1.0%
[DTPO] it=88/150 step=879912 J_new=0.0022 kept mode=full leaves=16 survival=2.47% best=100.00% std=2.8%
[DTPO] it=89/150 step=889911 J_new=0.0049 kept mode=full leaves=16 survival=2.47% best=100.00% std=2.8%
[DTPO] it=90/150 step=899910 J_new=0.0046 kept mode=full leaves=16 survival=1.28% best=100.00% std=2.1%
[DTPO] it=91/150 step=909909 J_new=0.0032 kept mode=full leaves=16 survival=2.93% best=100.00% std=2.8%
[DTPO] it=92/150 step=919908 J_new=0.0055 kept mode=full leaves=16 survival=5.03% best=100.00% std=0.2%
[DTPO] it=93/150 step=929907 J_new=0.0008 kept mode=full leaves=16 survival=5.03% best=100.00% std=0.2%
[DTPO] it=94/150 step=939906 J_new=0.0059 kept mode=full leaves=16 survival=5.03% best=100.00% std=0.2%
[DTPO] it=95/150 step=949905 J_new=0.0074 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=96/150 step=959904 J_new=0.0073 kept mode=full leaves=16 survival=95.28% best=100.00% std=20.6%
[DTPO] it=97/150 step=969903 J_new=0.0044 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=98/150 step=979902 J_new=0.0103 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=99/150 step=989901 J_new=-0.0122 revert mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=100/150 step=999900 J_new=0.0065 kept mode=full leaves=16 survival=95.20% best=100.00% std=20.9%
[DTPO] it=101/150 step=1009899 J_new=0.0017 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=102/150 step=1019898 J_new=0.0001 kept mode=full leaves=16 survival=32.82% best=100.00% std=30.3%
[DTPO] it=103/150 step=1029897 J_new=0.0092 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=104/150 step=1039896 J_new=0.0062 kept mode=full leaves=16 survival=6.44% best=100.00% std=2.8%
[DTPO] it=105/150 step=1049895 J_new=0.0104 kept mode=full leaves=16 survival=4.31% best=100.00% std=1.4%
[DTPO] it=106/150 step=1059894 J_new=0.0103 kept mode=full leaves=16 survival=5.80% best=100.00% std=0.0%
[DTPO] it=107/150 step=1069893 J_new=0.0097 kept mode=full leaves=16 survival=5.58% best=100.00% std=1.2%
[DTPO] it=108/150 step=1079892 J_new=0.0030 kept mode=full leaves=16 survival=8.26% best=100.00% std=1.4%
[DTPO] it=109/150 step=1089891 J_new=0.0066 kept mode=full leaves=16 survival=5.65% best=100.00% std=2.5%
[DTPO] it=110/150 step=1099890 J_new=0.0110 kept mode=full leaves=16 survival=8.58% best=100.00% std=0.1%
[DTPO] it=111/150 step=1109889 J_new=0.0090 kept mode=full leaves=16 survival=8.28% best=100.00% std=1.4%
[DTPO] it=112/150 step=1119888 J_new=0.0314 kept mode=full leaves=16 survival=5.87% best=100.00% std=0.1%
[DTPO] it=113/150 step=1129887 J_new=0.0126 kept mode=full leaves=16 survival=8.29% best=100.00% std=1.4%
[DTPO] it=114/150 step=1139886 J_new=0.0148 kept mode=full leaves=16 survival=5.81% best=100.00% std=0.2%
[DTPO] it=115/150 step=1149885 J_new=0.0195 kept mode=full leaves=16 survival=5.70% best=100.00% std=0.0%
[DTPO] it=116/150 step=1159884 J_new=0.0101 kept mode=full leaves=16 survival=5.89% best=100.00% std=0.0%
[DTPO] it=117/150 step=1169883 J_new=0.0123 kept mode=full leaves=16 survival=5.90% best=100.00% std=0.0%
[DTPO] it=118/150 step=1179882 J_new=0.0091 kept mode=full leaves=16 survival=2.42% best=100.00% std=2.1%
[DTPO] it=119/150 step=1189881 J_new=0.0028 kept mode=full leaves=16 survival=9.88% best=100.00% std=12.3%
[DTPO] it=120/150 step=1199880 J_new=0.0034 kept mode=full leaves=16 survival=5.39% best=100.00% std=0.1%
[DTPO] it=121/150 step=1209879 J_new=0.0035 kept mode=full leaves=16 survival=5.34% best=100.00% std=0.2%
[DTPO] it=122/150 step=1219878 J_new=0.0075 kept mode=full leaves=16 survival=24.22% best=100.00% std=37.9%
[DTPO] it=123/150 step=1229877 J_new=0.0116 kept mode=full leaves=16 survival=57.22% best=100.00% std=24.9%
[DTPO] it=124/150 step=1239876 J_new=0.0093 kept mode=full leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=125/150 step=1249875 J_new=0.0128 kept mode=full leaves=16 survival=55.30% best=100.00% std=22.9%
[DTPO] it=126/150 step=1259874 J_new=0.0022 kept mode=full leaves=16 survival=5.06% best=100.00% std=0.2%
[DTPO] it=127/150 step=1269873 J_new=-0.0003 revert mode=full leaves=16 survival=5.06% best=100.00% std=0.2%
[DTPO] it=128/150 step=1279872 J_new=0.0060 kept mode=full leaves=16 survival=6.41% best=100.00% std=0.8%
[DTPO] it=129/150 step=1289871 J_new=0.0069 kept mode=full leaves=16 survival=5.95% best=100.00% std=0.2%
[DTPO] it=130/150 step=1299870 J_new=0.0044 kept mode=full leaves=16 survival=5.60% best=100.00% std=0.2%
[DTPO] it=131/150 step=1309869 J_new=0.0126 kept mode=full leaves=16 survival=6.57% best=100.00% std=0.3%
[DTPO] it=132/150 step=1319868 J_new=0.0138 kept mode=full leaves=16 survival=76.67% best=100.00% std=32.5%
[DTPO] it=133/150 step=1329867 J_new=0.0101 kept mode=full leaves=16 survival=5.70% best=100.00% std=0.0%
[DTPO] it=134/150 step=1339866 J_new=0.0171 kept mode=full leaves=16 survival=9.51% best=100.00% std=7.1%
[DTPO] it=135/150 step=1349865 J_new=0.0086 kept mode=full leaves=16 survival=3.48% best=100.00% std=2.1%
[DTPO] it=136/150 step=1359864 J_new=0.0122 kept mode=full leaves=16 survival=3.54% best=100.00% std=2.1%
[DTPO] it=137/150 step=1369863 J_new=0.0080 kept mode=full leaves=16 survival=5.77% best=100.00% std=0.6%
[DTPO] it=138/150 step=1379862 J_new=0.0067 kept mode=full leaves=16 survival=6.21% best=100.00% std=0.9%
[DTPO] it=139/150 step=1389861 J_new=0.0157 kept mode=full leaves=16 survival=3.50% best=100.00% std=2.1%
[DTPO] it=140/150 step=1399860 J_new=0.0164 kept mode=full leaves=16 survival=5.18% best=100.00% std=0.4%
[DTPO] it=141/150 step=1409859 J_new=0.0433 kept mode=full leaves=16 survival=4.53% best=100.00% std=1.4%
[DTPO] it=142/150 step=1419858 J_new=0.0412 kept mode=full leaves=16 survival=6.28% best=100.00% std=1.1%
[DTPO] it=143/150 step=1429857 J_new=0.0477 kept mode=full leaves=16 survival=7.20% best=100.00% std=22.1%
[DTPO] it=144/150 step=1439856 J_new=0.0130 kept mode=full leaves=16 survival=6.28% best=100.00% std=1.0%
[DTPO] it=145/150 step=1449855 J_new=0.0177 kept mode=full leaves=16 survival=85.86% best=100.00% std=33.7%
[DTPO] it=146/150 step=1459854 J_new=0.0033 kept mode=full leaves=16 survival=16.41% best=100.00% std=13.9%
[DTPO] it=147/150 step=1469853 J_new=0.0039 kept mode=full leaves=16 survival=15.32% best=100.00% std=13.8%
[DTPO] it=148/150 step=1479852 J_new=0.0064 kept mode=full leaves=16 survival=5.98% best=100.00% std=0.0%
[DTPO] it=149/150 step=1489851 J_new=0.0108 kept mode=full leaves=16 survival=5.98% best=100.00% std=0.0%
[DTPO] it=150/150 step=1499850 J_new=-0.0026 revert mode=full leaves=16 survival=5.98% best=100.00% std=0.0%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['100.0%', '100.0%', '100.0%', '100.0%', '100.0%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
