[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[DTPO] it=29/150 step=289971 J_new=-0.0004 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=30/150 step=299970 J_new=0.0019 kept mode=full gate=revert(13) cand=34.67% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=31/150 step=309969 J_new=0.0005 kept mode=full gate=revert(14) cand=40.88% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=32/150 step=319968 J_new=0.0112 kept mode=full gate=revert(15) cand=42.83% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=33/150 step=329967 J_new=0.0007 kept mode=full gate=revert(16) cand=43.55% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=34/150 step=339966 J_new=0.0008 kept mode=full gate=revert(17) cand=44.76% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=35/150 step=349965 J_new=-0.0011 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=36/150 step=359964 J_new=0.0014 kept mode=full gate=revert(18) cand=42.26% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=37/150 step=369963 J_new=0.0001 kept mode=full gate=revert(19) cand=39.99% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=38/150 step=379962 J_new=0.0002 kept mode=full gate=revert(20) cand=39.18% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=39/150 step=389961 J_new=0.0036 kept mode=full gate=revert(21) cand=42.82% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=40/150 step=399960 J_new=0.0013 kept mode=full gate=revert(22) cand=42.32% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=41/150 step=409959 J_new=0.0006 kept mode=full gate=revert(23) cand=42.86% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=42/150 step=419958 J_new=-0.0071 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=43/150 step=429957 J_new=0.0001 kept mode=full gate=revert(24) cand=41.56% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=44/150 step=439956 J_new=0.0012 kept mode=full gate=revert(25) cand=44.41% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=45/150 step=449955 J_new=0.0005 kept mode=full gate=revert(26) cand=42.09% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=46/150 step=459954 J_new=0.0024 kept mode=full gate=revert(27) cand=41.58% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=47/150 step=469953 J_new=0.0010 kept mode=full gate=revert(28) cand=40.10% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=48/150 step=479952 J_new=-0.0004 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=49/150 step=489951 J_new=-0.0003 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=50/150 step=499950 J_new=0.0008 kept mode=full gate=revert(29) cand=43.77% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=51/150 step=509949 J_new=-0.0004 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=52/150 step=519948 J_new=0.0026 kept mode=full gate=revert(30) cand=44.37% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=53/150 step=529947 J_new=-0.0024 revert mode=full gate=hold cand=45.46% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=54/150 step=539946 J_new=0.0016 kept mode=full gate=revert(31) cand=33.69% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=55/150 step=549945 J_new=0.0018 kept mode=full gate=revert(32) cand=37.33% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=56/150 step=559944 J_new=0.0019 kept mode=full gate=revert(33) cand=42.95% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=57/150 step=569943 J_new=0.0018 kept mode=full gate=revert(34) cand=44.61% leaves=16 survival=45.46% best=45.46% std=31.3%
[DTPO] it=58/150 step=579942 J_new=0.0010 kept mode=full gate=accept cand=45.86% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=59/150 step=589941 J_new=0.0068 kept mode=full gate=revert(1) cand=44.92% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=60/150 step=599940 J_new=0.0012 kept mode=full gate=revert(2) cand=36.11% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=61/150 step=609939 J_new=0.0071 kept mode=full gate=revert(3) cand=42.10% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=62/150 step=619938 J_new=0.0017 kept mode=full gate=revert(4) cand=39.83% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=63/150 step=629937 J_new=0.0024 kept mode=full gate=revert(5) cand=38.22% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=64/150 step=639936 J_new=-0.0044 revert mode=full gate=hold cand=45.86% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=65/150 step=649935 J_new=0.0007 kept mode=full gate=revert(6) cand=40.80% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=66/150 step=659934 J_new=0.0018 kept mode=full gate=revert(7) cand=44.62% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=67/150 step=669933 J_new=0.0010 kept mode=full gate=revert(8) cand=40.58% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=68/150 step=679932 J_new=0.0024 kept mode=full gate=revert(9) cand=33.41% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=69/150 step=689931 J_new=0.0007 kept mode=full gate=revert(10) cand=37.15% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=70/150 step=699930 J_new=0.0012 kept mode=full gate=revert(11) cand=44.07% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=71/150 step=709929 J_new=0.0007 kept mode=full gate=revert(12) cand=42.69% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=72/150 step=719928 J_new=0.0008 kept mode=full gate=revert(13) cand=44.71% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=73/150 step=729927 J_new=0.0041 kept mode=full gate=revert(14) cand=40.94% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=74/150 step=739926 J_new=0.0022 kept mode=full gate=revert(15) cand=35.67% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=75/150 step=749925 J_new=0.0011 kept mode=full gate=revert(16) cand=33.06% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=76/150 step=759924 J_new=0.0014 kept mode=full gate=revert(17) cand=36.07% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=77/150 step=769923 J_new=0.0011 kept mode=full gate=revert(18) cand=41.26% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=78/150 step=779922 J_new=0.0016 kept mode=full gate=revert(19) cand=44.71% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=79/150 step=789921 J_new=0.0028 kept mode=full gate=revert(20) cand=39.54% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=80/150 step=799920 J_new=0.0015 kept mode=full gate=revert(21) cand=34.51% leaves=16 survival=45.86% best=45.86% std=33.2%
[DTPO] it=81/150 step=809919 J_new=0.0029 kept mode=full gate=accept cand=45.96% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=82/150 step=819918 J_new=0.0016 kept mode=full gate=revert(1) cand=41.39% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=83/150 step=829917 J_new=0.0014 kept mode=full gate=revert(2) cand=45.58% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=84/150 step=839916 J_new=0.0028 kept mode=full gate=revert(3) cand=41.92% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=85/150 step=849915 J_new=0.0012 kept mode=full gate=revert(4) cand=40.74% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=86/150 step=859914 J_new=0.0049 kept mode=full gate=revert(5) cand=44.79% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=87/150 step=869913 J_new=0.0013 kept mode=full gate=revert(6) cand=42.48% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=88/150 step=879912 J_new=0.0010 kept mode=full gate=revert(7) cand=45.13% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=89/150 step=889911 J_new=0.0016 kept mode=full gate=revert(8) cand=44.86% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=90/150 step=899910 J_new=0.0019 kept mode=full gate=revert(9) cand=43.73% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=91/150 step=909909 J_new=0.0014 kept mode=full gate=revert(10) cand=40.75% leaves=16 survival=45.96% best=45.96% std=32.3%
[DTPO] it=92/150 step=919908 J_new=0.0022 kept mode=full gate=accept cand=48.44% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=93/150 step=929907 J_new=0.0026 kept mode=full gate=revert(1) cand=43.49% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=94/150 step=939906 J_new=0.0027 kept mode=full gate=revert(2) cand=44.33% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=95/150 step=949905 J_new=0.0038 kept mode=full gate=revert(3) cand=11.07% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=96/150 step=959904 J_new=0.0024 kept mode=full gate=revert(4) cand=40.64% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=97/150 step=969903 J_new=0.0029 kept mode=full gate=revert(5) cand=42.42% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=98/150 step=979902 J_new=0.0043 kept mode=full gate=revert(6) cand=41.25% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=99/150 step=989901 J_new=0.0018 kept mode=full gate=revert(7) cand=41.32% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=100/150 step=999900 J_new=0.0097 kept mode=full gate=revert(8) cand=44.68% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=101/150 step=1009899 J_new=0.0024 kept mode=full gate=revert(9) cand=47.31% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=102/150 step=1019898 J_new=0.0038 kept mode=full gate=revert(10) cand=47.37% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=103/150 step=1029897 J_new=0.0018 kept mode=full gate=revert(11) cand=45.01% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=104/150 step=1039896 J_new=0.0015 kept mode=full gate=revert(12) cand=42.78% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=105/150 step=1049895 J_new=0.0102 kept mode=full gate=revert(13) cand=45.27% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=106/150 step=1059894 J_new=0.0048 kept mode=full gate=revert(14) cand=46.54% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=107/150 step=1069893 J_new=0.0011 kept mode=full gate=revert(15) cand=44.84% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=108/150 step=1079892 J_new=0.0021 kept mode=full gate=revert(16) cand=40.73% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=109/150 step=1089891 J_new=-0.0018 revert mode=full gate=hold cand=48.44% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=110/150 step=1099890 J_new=0.0036 kept mode=full gate=revert(17) cand=10.30% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=111/150 step=1109889 J_new=0.0011 kept mode=full gate=revert(18) cand=45.55% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=112/150 step=1119888 J_new=0.0017 kept mode=full gate=revert(19) cand=45.84% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=113/150 step=1129887 J_new=0.0018 kept mode=full gate=revert(20) cand=44.93% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=114/150 step=1139886 J_new=0.0021 kept mode=full gate=revert(21) cand=46.00% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=115/150 step=1149885 J_new=0.0013 kept mode=full gate=revert(22) cand=44.42% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=116/150 step=1159884 J_new=0.0011 kept mode=full gate=revert(23) cand=44.09% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=117/150 step=1169883 J_new=0.0019 kept mode=full gate=revert(24) cand=44.75% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=118/150 step=1179882 J_new=0.0011 kept mode=full gate=revert(25) cand=44.79% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=119/150 step=1189881 J_new=0.0016 kept mode=full gate=revert(26) cand=46.38% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=120/150 step=1199880 J_new=0.0019 kept mode=full gate=revert(27) cand=44.77% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=121/150 step=1209879 J_new=0.0010 kept mode=full gate=revert(28) cand=44.34% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=122/150 step=1219878 J_new=0.0012 kept mode=full gate=revert(29) cand=37.42% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=123/150 step=1229877 J_new=0.0016 kept mode=full gate=revert(30) cand=44.44% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=124/150 step=1239876 J_new=0.0012 kept mode=full gate=revert(31) cand=43.26% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=125/150 step=1249875 J_new=0.0040 kept mode=full gate=revert(32) cand=43.32% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=126/150 step=1259874 J_new=0.0025 kept mode=full gate=revert(33) cand=47.77% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=127/150 step=1269873 J_new=0.0012 kept mode=full gate=revert(34) cand=46.20% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=128/150 step=1279872 J_new=0.0013 kept mode=full gate=revert(35) cand=46.68% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=129/150 step=1289871 J_new=0.0041 kept mode=full gate=revert(36) cand=44.81% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=130/150 step=1299870 J_new=0.0096 kept mode=full gate=revert(37) cand=19.19% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=131/150 step=1309869 J_new=0.0039 kept mode=full gate=revert(38) cand=39.19% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=132/150 step=1319868 J_new=0.0074 kept mode=full gate=revert(39) cand=47.51% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=133/150 step=1329867 J_new=0.0020 kept mode=full gate=revert(40) cand=45.62% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=134/150 step=1339866 J_new=0.0035 kept mode=full gate=revert(41) cand=47.40% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=135/150 step=1349865 J_new=0.0018 kept mode=full gate=revert(42) cand=46.40% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=136/150 step=1359864 J_new=0.0018 kept mode=full gate=revert(43) cand=46.17% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=137/150 step=1369863 J_new=0.0009 kept mode=full gate=revert(44) cand=45.61% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=138/150 step=1379862 J_new=0.0018 kept mode=full gate=revert(45) cand=44.79% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=139/150 step=1389861 J_new=0.0020 kept mode=full gate=revert(46) cand=45.73% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=140/150 step=1399860 J_new=0.0005 kept mode=full gate=revert(47) cand=45.27% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=141/150 step=1409859 J_new=0.0008 kept mode=full gate=revert(48) cand=44.72% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=142/150 step=1419858 J_new=0.0008 kept mode=full gate=revert(49) cand=43.06% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=143/150 step=1429857 J_new=0.0031 kept mode=full gate=revert(50) cand=47.31% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=144/150 step=1439856 J_new=0.0018 kept mode=full gate=revert(51) cand=45.13% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=145/150 step=1449855 J_new=0.0018 kept mode=full gate=revert(52) cand=41.50% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=146/150 step=1459854 J_new=0.0009 kept mode=full gate=revert(53) cand=44.46% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=147/150 step=1469853 J_new=0.0026 kept mode=full gate=revert(54) cand=47.78% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=148/150 step=1479852 J_new=0.0016 kept mode=full gate=revert(55) cand=40.76% leaves=16 survival=48.44% best=48.44% std=34.5%
[DTPO] it=149/150 step=1489851 J_new=0.0102 kept mode=full gate=accept cand=48.56% leaves=16 survival=48.56% best=48.56% std=35.4%
[DTPO] it=150/150 step=1499850 J_new=0.0032 kept mode=full gate=revert(1) cand=45.13% leaves=16 survival=48.56% best=48.56% std=35.4%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['48.6%', '48.4%', '47.8%', '47.8%', '47.5%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
