[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] it=23/150 step=229977 J_new=0.0084 kept mode=leaf gate=accept cand=30.38% leaves=64 survival=30.38% best=30.38% std=29.2%
[DTPO] it=24/150 step=239976 J_new=0.0084 kept mode=leaf gate=revert(1) cand=12.60% leaves=64 survival=30.38% best=30.38% std=29.2%
[DTPO] it=25/150 step=249975 J_new=0.0069 kept mode=leaf gate=revert(2) cand=9.59% leaves=64 survival=30.38% best=30.38% std=29.2%
[DTPO] it=26/150 step=259974 J_new=0.0385 kept mode=full gate=accept cand=41.55% leaves=64 survival=41.55% best=41.55% std=47.7%
[DTPO] it=27/150 step=269973 J_new=0.0185 kept mode=leaf gate=accept cand=41.55% leaves=64 survival=41.55% best=41.55% std=47.7%
[DTPO] it=28/150 step=279972 J_new=0.0144 kept mode=leaf gate=accept cand=41.55% leaves=64 survival=41.55% best=41.55% std=47.7%
[DTPO] it=29/150 step=289971 J_new=0.0121 kept mode=leaf gate=accept cand=41.56% leaves=64 survival=41.56% best=41.56% std=47.7%
[DTPO] it=30/150 step=299970 J_new=0.0056 kept mode=leaf gate=accept cand=41.56% leaves=64 survival=41.56% best=41.56% std=47.7%
[DTPO] it=31/150 step=309969 J_new=0.0092 kept mode=full gate=accept cand=61.75% leaves=64 survival=61.75% best=61.75% std=46.9%
[DTPO] it=32/150 step=319968 J_new=0.0089 kept mode=leaf gate=accept cand=61.75% leaves=64 survival=61.75% best=61.75% std=46.9%
[DTPO] it=33/150 step=329967 J_new=0.0052 kept mode=leaf gate=revert(1) cand=20.57% leaves=64 survival=61.75% best=61.75% std=46.9%
[DTPO] it=34/150 step=339966 J_new=0.0074 kept mode=leaf gate=accept cand=62.51% leaves=64 survival=62.51% best=62.51% std=46.1%
