[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] it=82/150 step=819918 J_new=0.0036 kept mode=leaf gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=83/150 step=829917 J_new=0.0051 kept mode=leaf gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=84/150 step=839916 J_new=0.0066 kept mode=leaf gate=revert(1) cand=18.76% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=85/150 step=849915 J_new=0.0038 kept mode=leaf gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=86/150 step=859914 J_new=0.0049 kept mode=full gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=87/150 step=869913 J_new=0.0066 kept mode=leaf gate=revert(1) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=88/150 step=879912 J_new=0.0046 kept mode=leaf gate=revert(2) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=89/150 step=889911 J_new=0.0035 kept mode=leaf gate=revert(3) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=90/150 step=899910 J_new=0.0036 kept mode=leaf gate=revert(4) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=91/150 step=909909 J_new=0.1019 kept mode=full gate=revert(5) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=92/150 step=919908 J_new=0.0038 kept mode=leaf gate=revert(6) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=93/150 step=929907 J_new=0.0041 kept mode=leaf gate=revert(7) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=94/150 step=939906 J_new=0.0036 kept mode=leaf gate=revert(8) cand=25.97% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=95/150 step=949905 J_new=0.0037 kept mode=leaf gate=revert(9) cand=25.97% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=96/150 step=959904 J_new=0.1598 kept mode=full gate=revert(10) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=97/150 step=969903 J_new=0.0041 kept mode=leaf gate=revert(11) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=98/150 step=979902 J_new=0.0033 kept mode=leaf gate=revert(12) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=99/150 step=989901 J_new=0.0034 kept mode=leaf gate=revert(13) cand=25.97% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=100/150 step=999900 J_new=0.0036 kept mode=leaf gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=101/150 step=1009899 J_new=0.0058 kept mode=full gate=revert(1) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=102/150 step=1019898 J_new=0.0036 kept mode=leaf gate=revert(2) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=103/150 step=1029897 J_new=0.0035 kept mode=leaf gate=revert(3) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=104/150 step=1039896 J_new=0.0039 kept mode=leaf gate=revert(4) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=105/150 step=1049895 J_new=0.0051 kept mode=leaf gate=revert(5) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=106/150 step=1059894 J_new=0.0562 kept mode=full gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=107/150 step=1069893 J_new=0.0061 kept mode=leaf gate=revert(1) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=108/150 step=1079892 J_new=0.0285 kept mode=leaf gate=revert(2) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=109/150 step=1089891 J_new=0.0037 kept mode=leaf gate=revert(3) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=110/150 step=1099890 J_new=0.0033 kept mode=leaf gate=revert(4) cand=15.37% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=111/150 step=1109889 J_new=0.8739 kept mode=full gate=revert(5) cand=0.16% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] it=112/150 step=1119888 J_new=0.0151 kept mode=leaf gate=accept cand=30.62% leaves=16 survival=30.62% best=30.62% std=24.6%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['30.6%', '30.6%', '30.6%', '30.6%', '30.6%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
