Detected IPython. Loading juliacall extension. See https://juliapy.github.io/PythonCall.jl/stable/compat/#IPython
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] it=51/150 step=509949 J_new=0.1125 kept mode=full gate=revert(41) cand=14.56% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=52/150 step=519948 J_new=0.1126 kept mode=full gate=revert(42) cand=39.88% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=53/150 step=529947 J_new=0.0890 kept mode=full gate=revert(43) cand=16.94% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=54/150 step=539946 J_new=0.3169 kept mode=full gate=revert(44) cand=19.77% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=55/150 step=549945 J_new=0.1027 kept mode=full gate=revert(45) cand=44.04% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=56/150 step=559944 J_new=0.0556 kept mode=full gate=revert(46) cand=1.68% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=57/150 step=569943 J_new=0.0661 kept mode=full gate=revert(47) cand=23.98% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=58/150 step=579942 J_new=0.1011 kept mode=full gate=revert(48) cand=19.77% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=59/150 step=589941 J_new=0.2187 kept mode=full gate=revert(49) cand=52.37% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=60/150 step=599940 J_new=0.0944 kept mode=full gate=revert(50) cand=0.13% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=61/150 step=609939 J_new=0.1041 kept mode=full gate=revert(51) cand=8.71% leaves=16 survival=63.10% best=63.10% std=42.9%
