Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_full/checkpoint/final_PPO_bus36-M_T_100_0__I__1784927195_14574.tar: {'mode': 'soft', 'n_samples': 19424, 'n_actions': 50, 'n_leaves': 64, 'max_depth': 17, 'fidelity': 0.981414744645799, 'weighted_fidelity': 0.9989598235224172, 'curated': False, 'dagger_rounds': 0}
[DTPO] deterministic eval on 40 fixed chronics (of 2880): ids=[0, 73, 147, 221, 295, 369, 442, 516, 590, 664, 738, 812, 885, 959, 1033, 1107, 1181, 1254, 1328, 1402, 1476, 1550, 1624, 1697, 1771, 1845, 1919, 1993, 2066, 2140, 2214, 2288, 2362, 2436, 2509, 2583, 2657, 2731, 2805, 2879]
[DTPO] it=1/150 step=9999 J_new=-0.0115 revert mode=full gate=accept cand=36.12% leaves=64 survival=36.12% best=36.12% std=24.6%
[DTPO] it=2/150 step=19998 J_new=-0.0003 revert mode=leaf gate=hold cand=36.12% leaves=64 survival=36.12% best=36.12% std=24.6%
[DTPO] it=3/150 step=29997 J_new=-0.0001 revert mode=leaf gate=hold cand=36.12% leaves=64 survival=36.12% best=36.12% std=24.6%
[DTPO] it=4/150 step=39996 J_new=-0.0001 revert mode=leaf gate=hold cand=36.12% leaves=64 survival=36.12% best=36.12% std=24.6%
[DTPO] it=5/150 step=49995 J_new=0.0002 kept mode=leaf gate=accept cand=42.53% leaves=64 survival=42.53% best=42.53% std=21.7%
[DTPO] it=6/150 step=59994 J_new=0.0081 kept mode=full gate=revert(1) cand=9.95% leaves=64 survival=42.53% best=42.53% std=21.7%
[DTPO] it=7/150 step=69993 J_new=0.0001 revert mode=leaf gate=hold cand=42.53% leaves=64 survival=42.53% best=42.53% std=21.7%
[DTPO] it=8/150 step=79992 J_new=0.0004 kept mode=leaf gate=revert(2) cand=34.93% leaves=64 survival=42.53% best=42.53% std=21.7%
[DTPO] it=9/150 step=89991 J_new=0.0009 kept mode=leaf gate=accept cand=48.64% leaves=64 survival=48.64% best=48.64% std=30.0%
[DTPO] it=10/150 step=99990 J_new=0.0009 kept mode=leaf gate=revert(1) cand=39.09% leaves=64 survival=48.64% best=48.64% std=30.0%
[DTPO] it=11/150 step=109989 J_new=0.0048 kept mode=full gate=revert(2) cand=28.94% leaves=64 survival=48.64% best=48.64% std=30.0%
[DTPO] it=12/150 step=119988 J_new=0.0004 kept mode=leaf gate=accept cand=50.96% leaves=64 survival=50.96% best=50.96% std=26.4%
