[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] gate eval on 10 training-side chronics (of 20); overlap with the held-out pool = 0 (must be 0): ids=[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]
[DTPO] it=1/150 step=9999 J_new=0.1407 kept mode=full gate=accept cand=43.28% leaves=16 survival=43.28% best=43.28% std=27.7%
[DTPO] it=2/150 step=19998 J_new=0.0450 kept mode=full gate=revert(1) cand=27.40% leaves=16 survival=43.28% best=43.28% std=27.7%
[DTPO] it=3/150 step=29997 J_new=0.1770 kept mode=full gate=revert(2) cand=2.66% leaves=16 survival=43.28% best=43.28% std=27.7%
[DTPO] it=4/150 step=39996 J_new=0.1082 kept mode=full gate=accept cand=48.23% leaves=16 survival=48.23% best=48.23% std=31.9%
[DTPO] it=5/150 step=49995 J_new=0.0713 kept mode=full gate=revert(1) cand=26.48% leaves=16 survival=48.23% best=48.23% std=31.9%
[DTPO] it=6/150 step=59994 J_new=0.0295 kept mode=full gate=revert(2) cand=48.14% leaves=16 survival=48.23% best=48.23% std=31.9%
[DTPO] it=7/150 step=69993 J_new=0.0337 kept mode=full gate=accept cand=75.92% leaves=16 survival=75.92% best=75.92% std=29.3%
[DTPO] it=8/150 step=79992 J_new=0.0576 kept mode=full gate=revert(1) cand=58.13% leaves=16 survival=75.92% best=75.92% std=29.3%
[DTPO] it=9/150 step=89991 J_new=0.0159 kept mode=full gate=revert(2) cand=1.33% leaves=16 survival=75.92% best=75.92% std=29.3%
[DTPO] it=10/150 step=99990 J_new=0.0268 kept mode=full gate=revert(3) cand=45.63% leaves=16 survival=75.92% best=75.92% std=29.3%
[DTPO] it=11/150 step=109989 J_new=0.0180 kept mode=full gate=revert(4) cand=4.10% leaves=16 survival=75.92% best=75.92% std=29.3%
[DTPO] it=12/150 step=119988 J_new=0.0350 kept mode=full gate=accept cand=79.33% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=13/150 step=129987 J_new=0.0229 kept mode=full gate=revert(1) cand=69.25% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=14/150 step=139986 J_new=0.1413 kept mode=full gate=revert(2) cand=71.33% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=15/150 step=149985 J_new=0.0182 kept mode=full gate=revert(3) cand=15.26% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=16/150 step=159984 J_new=0.0439 kept mode=full gate=revert(4) cand=10.89% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=17/150 step=169983 J_new=0.1330 kept mode=full gate=revert(5) cand=19.97% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=18/150 step=179982 J_new=0.0180 kept mode=full gate=revert(6) cand=8.89% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=19/150 step=189981 J_new=0.1727 kept mode=full gate=revert(7) cand=58.23% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=20/150 step=199980 J_new=0.0796 kept mode=full gate=accept cand=79.33% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=21/150 step=209979 J_new=0.0738 kept mode=full gate=revert(1) cand=1.56% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=22/150 step=219978 J_new=0.0910 kept mode=full gate=revert(2) cand=34.50% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=23/150 step=229977 J_new=0.0624 kept mode=full gate=revert(3) cand=71.28% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=24/150 step=239976 J_new=0.0312 kept mode=full gate=accept cand=79.33% leaves=16 survival=79.33% best=79.33% std=23.7%
[DTPO] it=25/150 step=249975 J_new=0.0335 kept mode=full gate=revert(1) cand=16.00% leaves=16 survival=79.33% best=79.33% std=23.7%
