[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_v2/checkpoint/final_PPO_bus14_T_0_0__I__1775940444_3936.tar: {'mode': 'soft', 'n_samples': 20000, 'n_actions': 50, 'n_leaves': 32, 'max_depth': 9, 'fidelity': 0.73295, 'weighted_fidelity': 0.8948768624746243, 'curated': False, 'dagger_rounds': 0}
[DTPO] gate eval on 40 training-side chronics (of 1004); overlap with the held-out pool = 0 (must be 0): ids=[0, 25, 50, 76, 102, 128, 153, 178, 205, 230, 256, 282]...
[DTPO] it=1/150 step=9999 J_new=0.0069 kept mode=full gate=accept cand=11.28% leaves=32 survival=11.28% best=11.28% std=10.4%
[DTPO] it=2/150 step=19998 J_new=0.0079 kept mode=leaf gate=accept cand=11.28% leaves=32 survival=11.28% best=11.28% std=10.4%
[DTPO] it=3/150 step=29997 J_new=0.0089 kept mode=leaf gate=accept cand=11.28% leaves=32 survival=11.28% best=11.28% std=10.4%
[DTPO] it=4/150 step=39996 J_new=0.0100 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=5/150 step=49995 J_new=0.0093 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=6/150 step=59994 J_new=0.0092 kept mode=full gate=revert(1) cand=0.29% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=7/150 step=69993 J_new=0.0040 kept mode=leaf gate=revert(2) cand=11.69% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=8/150 step=79992 J_new=0.0054 kept mode=leaf gate=revert(3) cand=11.69% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=9/150 step=89991 J_new=0.0072 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=10/150 step=99990 J_new=0.0090 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=11/150 step=109989 J_new=0.0114 kept mode=full gate=revert(1) cand=8.39% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=12/150 step=119988 J_new=0.0059 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=13/150 step=129987 J_new=0.0071 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=14/150 step=139986 J_new=0.0088 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=15/150 step=149985 J_new=0.0101 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=16/150 step=159984 J_new=0.0093 kept mode=full gate=revert(1) cand=9.03% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=17/150 step=169983 J_new=0.0035 kept mode=leaf gate=revert(2) cand=11.49% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=18/150 step=179982 J_new=0.0046 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=19/150 step=189981 J_new=0.0053 kept mode=leaf gate=accept cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=20/150 step=199980 J_new=0.0060 kept mode=leaf gate=revert(1) cand=12.14% leaves=32 survival=12.14% best=12.14% std=11.8%
[DTPO] it=21/150 step=209979 J_new=0.0047 kept mode=full gate=accept cand=14.41% leaves=32 survival=14.41% best=14.41% std=11.6%
[DTPO] it=22/150 step=219978 J_new=0.0049 kept mode=leaf gate=accept cand=14.78% leaves=32 survival=14.78% best=14.78% std=11.8%
[DTPO] it=23/150 step=229977 J_new=0.0058 kept mode=leaf gate=revert(1) cand=13.30% leaves=32 survival=14.78% best=14.78% std=11.8%
[DTPO] it=24/150 step=239976 J_new=0.0040 kept mode=leaf gate=accept cand=14.78% leaves=32 survival=14.78% best=14.78% std=11.8%
[DTPO] it=25/150 step=249975 J_new=0.0044 kept mode=leaf gate=accept cand=14.78% leaves=32 survival=14.78% best=14.78% std=11.8%
[DTPO] it=26/150 step=259974 J_new=0.0050 kept mode=full gate=revert(1) cand=12.87% leaves=32 survival=14.78% best=14.78% std=11.8%
[DTPO] it=27/150 step=269973 J_new=0.0033 kept mode=leaf gate=revert(2) cand=14.41% leaves=32 survival=14.78% best=14.78% std=11.8%
