[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)

[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_v2/checkpoint/final_PPO_bus14_T_0_0__I__1775940444_3936.tar: {'mode': 'soft', 'n_samples': 20000, 'n_actions': 50, 'n_leaves': 16, 'max_depth': 9, 'fidelity': 0.61705, 'weighted_fidelity': 0.8216256169079642, 'curated': False, 'dagger_rounds': 0}
[DTPO] gate eval on 40 training-side chronics (of 1004); overlap with the held-out pool = 0 (must be 0): ids=[0, 25, 50, 76, 102, 128, 153, 178, 205, 230, 256, 282]...
[DTPO] it=1/150 step=9999 J_new=0.0022 kept mode=full gate=accept cand=26.14% leaves=16 survival=26.14% best=26.14% std=27.1%
[DTPO] it=2/150 step=19998 J_new=0.0048 kept mode=full gate=accept cand=28.17% leaves=16 survival=28.17% best=28.17% std=28.9%
[DTPO] it=3/150 step=29997 J_new=0.0031 kept mode=full gate=revert(1) cand=27.74% leaves=16 survival=28.17% best=28.17% std=28.9%
[DTPO] it=4/150 step=39996 J_new=0.0038 kept mode=full gate=revert(2) cand=26.86% leaves=16 survival=28.17% best=28.17% std=28.9%
[DTPO] it=5/150 step=49995 J_new=0.0041 kept mode=full gate=accept cand=32.84% leaves=16 survival=32.84% best=32.84% std=31.8%
[DTPO] it=6/150 step=59994 J_new=0.0127 kept mode=full gate=revert(1) cand=29.14% leaves=16 survival=32.84% best=32.84% std=31.8%
[DTPO] it=7/150 step=69993 J_new=0.0049 kept mode=full gate=revert(2) cand=29.55% leaves=16 survival=32.84% best=32.84% std=31.8%
[DTPO] it=8/150 step=79992 J_new=0.0071 kept mode=full gate=accept cand=34.96% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=9/150 step=89991 J_new=0.0068 kept mode=full gate=revert(1) cand=7.04% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=10/150 step=99990 J_new=0.0054 kept mode=full gate=revert(2) cand=29.75% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=11/150 step=109989 J_new=0.0061 kept mode=full gate=revert(3) cand=26.73% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=12/150 step=119988 J_new=0.0026 kept mode=full gate=revert(4) cand=23.73% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=13/150 step=129987 J_new=0.0013 kept mode=full gate=revert(5) cand=32.98% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=14/150 step=139986 J_new=0.0030 kept mode=full gate=revert(6) cand=29.40% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=15/150 step=149985 J_new=0.0033 kept mode=full gate=revert(7) cand=25.34% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=16/150 step=159984 J_new=0.0001 kept mode=full gate=revert(8) cand=29.40% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=17/150 step=169983 J_new=0.0041 kept mode=full gate=revert(9) cand=29.37% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=18/150 step=179982 J_new=0.0009 kept mode=full gate=revert(10) cand=32.09% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=19/150 step=189981 J_new=0.0056 kept mode=full gate=revert(11) cand=32.45% leaves=16 survival=34.96% best=34.96% std=31.9%
[DTPO] it=20/150 step=199980 J_new=0.0068 kept mode=full gate=accept cand=38.19% leaves=16 survival=38.19% best=38.19% std=32.4%
[DTPO] it=21/150 step=209979 J_new=0.0001 kept mode=full gate=revert(1) cand=29.66% leaves=16 survival=38.19% best=38.19% std=32.4%
[DTPO] it=22/150 step=219978 J_new=0.0014 kept mode=full gate=accept cand=38.78% leaves=16 survival=38.78% best=38.78% std=32.7%
[DTPO] it=23/150 step=229977 J_new=0.0027 kept mode=full gate=accept cand=39.42% leaves=16 survival=39.42% best=39.42% std=32.9%
[DTPO] it=24/150 step=239976 J_new=0.0037 kept mode=full gate=revert(1) cand=37.27% leaves=16 survival=39.42% best=39.42% std=32.9%
[DTPO] it=25/150 step=249975 J_new=0.0033 kept mode=full gate=revert(2) cand=39.20% leaves=16 survival=39.42% best=39.42% std=32.9%
[DTPO] it=26/150 step=259974 J_new=0.0033 kept mode=full gate=revert(3) cand=38.57% leaves=16 survival=39.42% best=39.42% std=32.9%
[DTPO] it=27/150 step=269973 J_new=0.0051 kept mode=full gate=accept cand=39.42% leaves=16 survival=39.42% best=39.42% std=32.9%
