[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_v2/checkpoint/final_PPO_bus14_T_0_0__I__1775940444_3936.tar: {'mode': 'soft', 'n_samples': 20000, 'n_actions': 50, 'n_leaves': 16, 'max_depth': 9, 'fidelity': 0.6567, 'weighted_fidelity': 0.8229803231603301, 'curated': False, 'dagger_rounds': 0}
[DTPO] gate eval on 40 training-side chronics (of 1004); overlap with the held-out pool = 0 (must be 0): ids=[0, 25, 50, 76, 102, 128, 153, 178, 205, 230, 256, 282]...
[DTPO] it=1/150 step=9999 J_new=0.0043 kept mode=full gate=accept cand=18.72% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=2/150 step=19998 J_new=0.0056 kept mode=full gate=revert(1) cand=14.24% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=3/150 step=29997 J_new=0.0136 kept mode=full gate=revert(2) cand=15.08% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=4/150 step=39996 J_new=0.0042 kept mode=full gate=revert(3) cand=15.89% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=5/150 step=49995 J_new=0.0051 kept mode=full gate=revert(4) cand=18.28% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=6/150 step=59994 J_new=0.0065 kept mode=full gate=revert(5) cand=8.09% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=7/150 step=69993 J_new=0.0067 kept mode=full gate=revert(6) cand=15.65% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=8/150 step=79992 J_new=0.0057 kept mode=full gate=revert(7) cand=14.62% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=9/150 step=89991 J_new=0.0063 kept mode=full gate=revert(8) cand=18.01% leaves=16 survival=18.72% best=18.72% std=28.6%
[DTPO] it=10/150 step=99990 J_new=0.0100 kept mode=full gate=accept cand=40.17% leaves=16 survival=40.17% best=40.17% std=33.5%
[DTPO] it=11/150 step=109989 J_new=0.0060 kept mode=full gate=revert(1) cand=13.33% leaves=16 survival=40.17% best=40.17% std=33.5%
[DTPO] it=12/150 step=119988 J_new=0.0055 kept mode=full gate=accept cand=43.80% leaves=16 survival=43.80% best=43.80% std=35.2%
[DTPO] it=13/150 step=129987 J_new=0.0058 kept mode=full gate=revert(1) cand=26.78% leaves=16 survival=43.80% best=43.80% std=35.2%
[DTPO] it=14/150 step=139986 J_new=0.0043 kept mode=full gate=revert(2) cand=34.50% leaves=16 survival=43.80% best=43.80% std=35.2%
[DTPO] it=15/150 step=149985 J_new=0.0203 kept mode=full gate=revert(3) cand=14.68% leaves=16 survival=43.80% best=43.80% std=35.2%
[DTPO] it=16/150 step=159984 J_new=0.0051 kept mode=full gate=accept cand=45.29% leaves=16 survival=45.29% best=45.29% std=35.9%
[DTPO] it=17/150 step=169983 J_new=0.0145 kept mode=full gate=accept cand=45.84% leaves=16 survival=45.84% best=45.84% std=35.5%
[DTPO] it=18/150 step=179982 J_new=0.0070 kept mode=full gate=revert(1) cand=43.59% leaves=16 survival=45.84% best=45.84% std=35.5%
[DTPO] it=19/150 step=189981 J_new=0.0048 kept mode=full gate=accept cand=47.96% leaves=16 survival=47.96% best=47.96% std=36.2%
[DTPO] it=20/150 step=199980 J_new=0.0056 kept mode=full gate=revert(1) cand=45.66% leaves=16 survival=47.96% best=47.96% std=36.2%
[DTPO] it=21/150 step=209979 J_new=0.0060 kept mode=full gate=accept cand=52.94% leaves=16 survival=52.94% best=52.94% std=37.2%
[DTPO] it=22/150 step=219978 J_new=0.0070 kept mode=full gate=revert(1) cand=24.25% leaves=16 survival=52.94% best=52.94% std=37.2%
[DTPO] it=23/150 step=229977 J_new=0.0080 kept mode=full gate=accept cand=56.68% leaves=16 survival=56.68% best=56.68% std=37.6%
[DTPO] it=24/150 step=239976 J_new=0.0053 kept mode=full gate=revert(1) cand=51.96% leaves=16 survival=56.68% best=56.68% std=37.6%
[DTPO] it=25/150 step=249975 J_new=0.0059 kept mode=full gate=accept cand=59.68% leaves=16 survival=59.68% best=59.68% std=39.5%
[DTPO] it=26/150 step=259974 J_new=0.0054 kept mode=full gate=revert(1) cand=59.12% leaves=16 survival=59.68% best=59.68% std=39.5%
[DTPO] it=27/150 step=269973 J_new=0.0111 kept mode=full gate=revert(2) cand=55.78% leaves=16 survival=59.68% best=59.68% std=39.5%
[DTPO] it=28/150 step=279972 J_new=0.0090 kept mode=full gate=revert(3) cand=38.67% leaves=16 survival=59.68% best=59.68% std=39.5%
