[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] gate eval on 10 training-side chronics (of 20); overlap with the held-out pool = 0 (must be 0): ids=[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]
[DTPO] it=1/150 step=9999 J_new=0.0639 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=2/150 step=19998 J_new=0.0975 kept mode=full gate=revert(1) cand=15.28% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=3/150 step=29997 J_new=0.1277 kept mode=full gate=revert(2) cand=19.75% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=4/150 step=39996 J_new=0.2532 kept mode=full gate=revert(3) cand=4.53% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=5/150 step=49995 J_new=0.2447 kept mode=full gate=revert(4) cand=19.93% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=6/150 step=59994 J_new=0.1440 kept mode=full gate=revert(5) cand=86.86% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=7/150 step=69993 J_new=0.1211 kept mode=full gate=revert(6) cand=0.39% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=8/150 step=79992 J_new=0.1086 kept mode=full gate=revert(7) cand=1.43% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=9/150 step=89991 J_new=0.1817 kept mode=full gate=revert(8) cand=97.49% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=10/150 step=99990 J_new=0.0856 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=11/150 step=109989 J_new=0.1030 kept mode=full gate=revert(1) cand=4.44% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=12/150 step=119988 J_new=0.1566 kept mode=full gate=revert(2) cand=0.19% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=13/150 step=129987 J_new=0.1038 kept mode=full gate=revert(3) cand=87.65% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=14/150 step=139986 J_new=0.0547 kept mode=full gate=revert(4) cand=51.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=15/150 step=149985 J_new=0.0262 kept mode=full gate=revert(5) cand=34.41% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=16/150 step=159984 J_new=0.1376 kept mode=full gate=revert(6) cand=2.21% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=17/150 step=169983 J_new=0.0378 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=18/150 step=179982 J_new=0.0126 kept mode=full gate=revert(1) cand=34.38% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=19/150 step=189981 J_new=0.0425 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=20/150 step=199980 J_new=0.0525 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=21/150 step=209979 J_new=0.0402 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=22/150 step=219978 J_new=0.0100 kept mode=full gate=revert(1) cand=44.94% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=23/150 step=229977 J_new=0.0193 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=24/150 step=239976 J_new=0.1357 kept mode=full gate=accept cand=100.00% leaves=16 survival=100.00% best=100.00% std=0.0%
[DTPO] it=25/150 step=249975 J_new=0.0453 kept mode=full gate=revert(1) cand=7.23% leaves=16 survival=100.00% best=100.00% std=0.0%
