[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)

[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_v2/checkpoint/final_PPO_bus5_T_0_0__I__1776174124_47043_45000000.tar: {'mode': 'soft', 'n_samples': 15523, 'n_actions': 50, 'n_leaves': 16, 'max_depth': 7, 'fidelity': 0.8159505250273787, 'weighted_fidelity': 0.9171405708294669, 'curated': False, 'dagger_rounds': 0}
[DTPO] gate eval on 10 training-side chronics (of 20); overlap with the held-out pool = 0 (must be 0): ids=[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]
[DTPO] it=1/150 step=9999 J_new=0.0018 kept mode=full gate=accept cand=25.10% leaves=16 survival=25.10% best=25.10% std=37.7%
[DTPO] it=2/150 step=19998 J_new=0.0067 kept mode=full gate=revert(1) cand=12.12% leaves=16 survival=25.10% best=25.10% std=37.7%
[DTPO] it=3/150 step=29997 J_new=0.0080 kept mode=full gate=revert(2) cand=7.76% leaves=16 survival=25.10% best=25.10% std=37.7%
[DTPO] it=4/150 step=39996 J_new=0.0074 kept mode=full gate=revert(3) cand=20.17% leaves=16 survival=25.10% best=25.10% std=37.7%
[DTPO] it=5/150 step=49995 J_new=0.1725 kept mode=full gate=revert(4) cand=17.25% leaves=16 survival=25.10% best=25.10% std=37.7%
[DTPO] it=6/150 step=59994 J_new=0.0288 kept mode=full gate=revert(5) cand=16.42% leaves=16 survival=25.10% best=25.10% std=37.7%
[DTPO] it=7/150 step=69993 J_new=0.1099 kept mode=full gate=accept cand=39.33% leaves=16 survival=39.33% best=39.33% std=36.2%
[DTPO] it=8/150 step=79992 J_new=0.1331 kept mode=full gate=revert(1) cand=33.35% leaves=16 survival=39.33% best=39.33% std=36.2%
