Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[DTPO] it=38/150 step=379962 J_new=0.0002 kept mode=leaf gate=revert(16) cand=14.47% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=39/150 step=389961 J_new=0.0001 kept mode=leaf gate=revert(17) cand=22.45% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=40/150 step=399960 J_new=0.0001 kept mode=leaf gate=revert(18) cand=21.48% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=41/150 step=409959 J_new=0.0012 kept mode=full gate=revert(19) cand=30.33% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=42/150 step=419958 J_new=0.0000 kept mode=leaf gate=revert(20) cand=19.05% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=43/150 step=429957 J_new=0.0001 kept mode=leaf gate=revert(21) cand=19.27% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=44/150 step=439956 J_new=0.0002 kept mode=leaf gate=revert(22) cand=21.80% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=45/150 step=449955 J_new=0.0002 kept mode=leaf gate=revert(23) cand=24.12% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=46/150 step=459954 J_new=0.0010 kept mode=full gate=revert(24) cand=51.09% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=47/150 step=469953 J_new=0.0007 kept mode=leaf gate=revert(25) cand=47.67% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=48/150 step=479952 J_new=0.0008 kept mode=leaf gate=revert(26) cand=20.83% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=49/150 step=489951 J_new=0.0006 kept mode=leaf gate=revert(27) cand=50.73% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=50/150 step=499950 J_new=0.0007 kept mode=leaf gate=revert(28) cand=23.27% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=51/150 step=509949 J_new=0.0017 kept mode=full gate=revert(29) cand=54.45% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=52/150 step=519948 J_new=0.0003 kept mode=leaf gate=revert(30) cand=26.64% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=53/150 step=529947 J_new=0.0002 kept mode=leaf gate=revert(31) cand=22.58% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=54/150 step=539946 J_new=0.0001 kept mode=leaf gate=revert(32) cand=21.93% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=55/150 step=549945 J_new=0.0002 kept mode=leaf gate=revert(33) cand=15.77% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=56/150 step=559944 J_new=0.0014 kept mode=full gate=revert(34) cand=38.50% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=57/150 step=569943 J_new=0.0006 kept mode=leaf gate=revert(35) cand=27.12% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=58/150 step=579942 J_new=0.0005 kept mode=leaf gate=revert(36) cand=11.84% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=59/150 step=589941 J_new=0.0004 kept mode=leaf gate=revert(37) cand=17.41% leaves=32 survival=54.69% best=54.69% std=30.3%
