[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)

[DTPO] gate eval on 40 training-side chronics (of 1004); overlap with the held-out pool = 0 (must be 0): ids=[0, 25, 50, 76, 102, 128, 153, 178, 205, 230, 256, 282]...
[DTPO] it=1/150 step=9999 J_new=0.4715 kept mode=full gate=accept cand=7.60% leaves=16 survival=7.60% best=7.60% std=4.4%
[DTPO] it=2/150 step=19998 J_new=0.0013 kept mode=leaf gate=accept cand=7.60% leaves=16 survival=7.60% best=7.60% std=4.4%
[DTPO] it=3/150 step=29997 J_new=0.0009 kept mode=leaf gate=accept cand=7.60% leaves=16 survival=7.60% best=7.60% std=4.4%
[DTPO] it=4/150 step=39996 J_new=0.0009 kept mode=leaf gate=accept cand=7.80% leaves=16 survival=7.80% best=7.80% std=4.4%
[DTPO] it=5/150 step=49995 J_new=0.0036 kept mode=leaf gate=revert(1) cand=7.09% leaves=16 survival=7.80% best=7.80% std=4.4%
[DTPO] it=6/150 step=59994 J_new=0.1759 kept mode=full gate=revert(2) cand=0.64% leaves=16 survival=7.80% best=7.80% std=4.4%
[DTPO] it=7/150 step=69993 J_new=0.0033 kept mode=leaf gate=accept cand=7.95% leaves=16 survival=7.95% best=7.95% std=5.5%
[DTPO] it=8/150 step=79992 J_new=0.0047 kept mode=leaf gate=accept cand=7.95% leaves=16 survival=7.95% best=7.95% std=5.5%
[DTPO] it=9/150 step=89991 J_new=0.0062 kept mode=leaf gate=revert(1) cand=4.38% leaves=16 survival=7.95% best=7.95% std=5.5%
[DTPO] it=10/150 step=99990 J_new=0.0032 kept mode=leaf gate=revert(2) cand=4.38% leaves=16 survival=7.95% best=7.95% std=5.5%
[DTPO] it=11/150 step=109989 J_new=0.2709 kept mode=full gate=accept cand=18.42% leaves=16 survival=18.42% best=18.42% std=17.5%
[DTPO] it=12/150 step=119988 J_new=0.0073 kept mode=leaf gate=accept cand=28.81% leaves=16 survival=28.81% best=28.81% std=24.5%
[DTPO] it=13/150 step=129987 J_new=0.0068 kept mode=leaf gate=revert(1) cand=18.83% leaves=16 survival=28.81% best=28.81% std=24.5%
[DTPO] it=14/150 step=139986 J_new=0.0032 kept mode=leaf gate=revert(2) cand=18.49% leaves=16 survival=28.81% best=28.81% std=24.5%
[DTPO] it=15/150 step=149985 J_new=0.0047 kept mode=leaf gate=accept cand=28.81% leaves=16 survival=28.81% best=28.81% std=24.5%
[DTPO] it=16/150 step=159984 J_new=0.0060 kept mode=full gate=accept cand=28.81% leaves=16 survival=28.81% best=28.81% std=24.5%
[DTPO] it=17/150 step=169983 J_new=0.0069 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=18/150 step=179982 J_new=0.0035 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=19/150 step=189981 J_new=0.0011 revert mode=leaf gate=hold cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=20/150 step=199980 J_new=0.0004 revert mode=leaf gate=hold cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=21/150 step=209979 J_new=0.0006 kept mode=full gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=22/150 step=219978 J_new=0.0011 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=23/150 step=229977 J_new=0.0037 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=24/150 step=239976 J_new=0.0059 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=25/150 step=249975 J_new=0.0070 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=26/150 step=259974 J_new=0.0044 kept mode=full gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=27/150 step=269973 J_new=0.0034 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=28/150 step=279972 J_new=0.0029 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=29/150 step=289971 J_new=0.0021 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
[DTPO] it=30/150 step=299970 J_new=0.0047 kept mode=leaf gate=accept cand=42.11% leaves=16 survival=42.11% best=42.11% std=32.0%
